lat,lon,tas_anomaly,year,scenario
69.0845,233.75,11.559,2070,ssp585
69.0845,243.75,11.052,2070,ssp585
69.0845,253.75,11.153,2070,ssp585
69.0845,263.75,11.357,2070,ssp585
69.0845,273.75,10.31,2070,ssp585
69.0845,283.75,9.042,2070,ssp585
69.0845,293.75,8.282,2070,ssp585
69.0845,303.75,8.79,2070,ssp585
69.0845,313.75,6.089,2070,ssp585
69.0845,323.75,6.53,2070,ssp585
69.0845,333.75,6.746,2070,ssp585
69.0845,343.75,5.577,2070,ssp585
69.0845,353.75,3.572,2070,ssp585
74.15493,3.75,5.793,2070,ssp585
74.15493,13.75,6.12,2070,ssp585
74.15493,23.75,6.836,2070,ssp585
74.15493,33.75,6.83,2070,ssp585
74.15493,43.75,7.936,2070,ssp585
74.15493,53.75,10.224,2070,ssp585
74.15493,63.75,12.135,2070,ssp585
74.15493,73.75,11.758,2070,ssp585
74.15493,83.75,10.671,2070,ssp585
74.15493,93.75,10.804,2070,ssp585
74.15493,103.75,10.965,2070,ssp585
74.15493,113.75,10.153,2070,ssp585
74.15493,123.75,10.068,2070,ssp585
74.15493,133.75,10.161,2070,ssp585
74.15493,143.75,11.526,2070,ssp585
74.15493,153.75,13.561,2070,ssp585
74.15493,163.75,15.285,2070,ssp585
74.15493,173.75,16.454,2070,ssp585
74.15493,183.75,17.188,2070,ssp585
74.15493,193.75,17.275,2070,ssp585
74.15493,203.75,16.747,2070,ssp585
74.15493,213.75,15.98,2070,ssp585
74.15493,223.75,15.288,2070,ssp585
74.15493,233.75,14.297,2070,ssp585
74.15493,243.75,14.056,2070,ssp585
74.15493,253.75,14.344,2070,ssp585
74.15493,263.75,13.383,2070,ssp585
74.15493,273.75,11.046,2070,ssp585
74.15493,283.75,10.001,2070,ssp585
74.15493,293.75,8.871,2070,ssp585
74.15493,303.75,7.197,2070,ssp585
74.15493,313.75,6.888,2070,ssp585
74.15493,323.75,7.518,2070,ssp585
74.15493,333.75,7.723,2070,ssp585
74.15493,343.75,11.338,2070,ssp585
74.15493,353.75,8.402,2070,ssp585
79.22536,3.75,14.17,2070,ssp585
79.22536,13.75,13.398,2070,ssp585
79.22536,23.75,14.67,2070,ssp585
79.22536,33.75,15.317,2070,ssp585
79.22536,43.75,14.978,2070,ssp585
79.22536,53.75,15.17,2070,ssp585
79.22536,63.75,15.98,2070,ssp585
79.22536,73.75,16.401,2070,ssp585
79.22536,83.75,16.19,2070,ssp585
79.22536,93.75,15.338,2070,ssp585
79.22536,103.75,15.074,2070,ssp585
79.22536,113.75,15.051,2070,ssp585
79.22536,123.75,14.621,2070,ssp585
79.22536,133.75,14.061,2070,ssp585
79.22536,143.75,14.44,2070,ssp585
79.22536,153.75,15.23,2070,ssp585
79.22536,163.75,15.963,2070,ssp585
79.22536,173.75,16.544,2070,ssp585
79.22536,183.75,17.052,2070,ssp585
79.22536,193.75,17.386,2070,ssp585
79.22536,203.75,17.506,2070,ssp585
79.22536,213.75,17.349,2070,ssp585
79.22536,223.75,17.022,2070,ssp585
79.22536,233.75,16.447,2070,ssp585
79.22536,243.75,15.9,2070,ssp585
79.22536,253.75,15.145,2070,ssp585
79.22536,263.75,13.335,2070,ssp585
79.22536,273.75,10.091,2070,ssp585
79.22536,283.75,9.761,2070,ssp585
79.22536,293.75,8.575,2070,ssp585
79.22536,303.75,6.918,2070,ssp585
79.22536,313.75,7.211,2070,ssp585
79.22536,323.75,8.202,2070,ssp585
79.22536,333.75,9.38,2070,ssp585
79.22536,343.75,12.856,2070,ssp585
79.22536,353.75,14.59,2070,ssp585
84.29578,3.75,18.226,2070,ssp585
84.29578,13.75,18.368,2070,ssp585
84.29578,23.75,18.407,2070,ssp585
84.29578,33.75,18.476,2070,ssp585
84.29578,43.75,18.682,2070,ssp585
84.29578,53.75,18.971,2070,ssp585
84.29578,63.75,19.19,2070,ssp585
84.29578,73.75,19.31,2070,ssp585
84.29578,83.75,19.313,2070,ssp585
84.29578,93.75,19.19,2070,ssp585
84.29578,103.75,18.924,2070,ssp585
84.29578,113.75,18.348,2070,ssp585
84.29578,123.75,17.476,2070,ssp585
84.29578,133.75,16.778,2070,ssp585
84.29578,143.75,16.462,2070,ssp585
84.29578,153.75,16.448,2070,ssp585
84.29578,163.75,16.635,2070,ssp585
84.29578,173.75,16.876,2070,ssp585
84.29578,183.75,17.067,2070,ssp585
84.29578,193.75,17.203,2070,ssp585
84.29578,203.75,17.285,2070,ssp585
84.29578,213.75,17.299,2070,ssp585
84.29578,223.75,17.327,2070,ssp585
84.29578,233.75,17.329,2070,ssp585
84.29578,243.75,17.302,2070,ssp585
84.29578,253.75,17.291,2070,ssp585
84.29578,263.75,16.962,2070,ssp585
84.29578,273.75,15.745,2070,ssp585
84.29578,283.75,14.65,2070,ssp585
84.29578,293.75,15.114,2070,ssp585
84.29578,303.75,15.588,2070,ssp585
84.29578,313.75,14.561,2070,ssp585
84.29578,323.75,13.866,2070,ssp585
84.29578,333.75,15.167,2070,ssp585
84.29578,343.75,16.709,2070,ssp585
84.29578,353.75,17.643,2070,ssp585
-88.09859,3.75,8.45,2100,ssp585
-88.09859,13.75,8.475,2100,ssp585
-88.09859,23.75,8.499,2100,ssp585
-88.09859,33.75,8.555,2100,ssp585
-88.09859,43.75,8.641,2100,ssp585
-88.09859,53.75,8.717,2100,ssp585
-88.09859,63.75,8.789,2100,ssp585
-88.09859,73.75,8.847,2100,ssp585
-88.09859,83.75,8.897,2100,ssp585
-88.09859,93.75,8.943,2100,ssp585
-88.09859,103.75,9.002,2100,ssp585
-88.09859,113.75,9.038,2100,ssp585
-88.09859,123.75,9.106,2100,ssp585
-88.09859,133.75,9.012,2100,ssp585
-88.09859,143.75,8.825,2100,ssp585
-88.09859,153.75,8.634,2100,ssp585
-88.09859,163.75,8.533,2100,ssp585
-88.09859,173.75,8.429,2100,ssp585
-88.09859,183.75,8.404,2100,ssp585
-88.09859,193.75,8.294,2100,ssp585
-88.09859,203.75,8.175,2100,ssp585
-88.09859,213.75,8.068,2100,ssp585
-88.09859,223.75,8.224,2100,ssp585
-88.09859,233.75,8.387,2100,ssp585
-88.09859,243.75,8.577,2100,ssp585
-88.09859,253.75,8.677,2100,ssp585
-88.09859,263.75,8.755,2100,ssp585
-88.09859,273.75,8.664,2100,ssp585
-88.09859,283.75,8.494,2100,ssp585
-88.09859,293.75,8.465,2100,ssp585
-88.09859,303.75,8.495,2100,ssp585
-88.09859,313.75,8.486,2100,ssp585
-88.09859,323.75,8.484,2100,ssp585
-88.09859,333.75,8.431,2100,ssp585
-88.09859,343.75,8.387,2100,ssp585
-88.09859,353.75,8.421,2100,ssp585
-83.02817,3.75,8.142,2100,ssp585
-83.02817,13.75,8.306,2100,ssp585
-83.02817,23.75,8.329,2100,ssp585
-83.02817,33.75,8.4,2100,ssp585
-83.02817,43.75,8.556,2100,ssp585
-83.02817,53.75,8.725,2100,ssp585
-83.02817,63.75,8.507,2100,ssp585
-83.02817,73.75,8.279,2100,ssp585
-83.02817,83.75,8.446,2100,ssp585
-83.02817,93.75,8.4,2100,ssp585
-83.02817,103.75,8.242,2100,ssp585
-83.02817,113.75,8.236,2100,ssp585
-83.02817,123.75,8.328,2100,ssp585
-83.02817,133.75,8.322,2100,ssp585
-83.02817,143.75,8.232,2100,ssp585
-83.02817,153.75,7.745,2100,ssp585
-83.02817,163.75,7.558,2100,ssp585
-83.02817,173.75,7.668,2100,ssp585
-83.02817,183.75,7.96,2100,ssp585
-83.02817,193.75,8.217,2100,ssp585
-83.02817,203.75,8.55,2100,ssp585
-83.02817,213.75,8.198,2100,ssp585
-83.02817,223.75,7.473,2100,ssp585
-83.02817,233.75,7.147,2100,ssp585
-83.02817,243.75,7.252,2100,ssp585
-83.02817,253.75,7.864,2100,ssp585
-83.02817,263.75,8.03,2100,ssp585
-83.02817,273.75,7.788,2100,ssp585
-83.02817,283.75,7.773,2100,ssp585
-83.02817,293.75,8.332,2100,ssp585
-83.02817,303.75,8.152,2100,ssp585
-83.02817,313.75,7.747,2100,ssp585
-83.02817,323.75,7.512,2100,ssp585
-83.02817,333.75,7.742,2100,ssp585
-83.02817,343.75,7.857,2100,ssp585
-83.02817,353.75,8.014,2100,ssp585
-77.95775,3.75,7.927,2100,ssp585
-77.95775,13.75,8.069,2100,ssp585
-77.95775,23.75,8.267,2100,ssp585
-77.95775,33.75,8.403,2100,ssp585
-77.95775,43.75,8.193,2100,ssp585
-77.95775,53.75,8.104,2100,ssp585
-77.95775,63.75,7.817,2100,ssp585
-77.95775,73.75,7.275,2100,ssp585
-77.95775,83.75,7.108,2100,ssp585
-77.95775,93.75,7.23,2100,ssp585
-77.95775,103.75,7.589,2100,ssp585
-77.95775,113.75,7.808,2100,ssp585
-77.95775,123.75,7.825,2100,ssp585
-77.95775,133.75,7.698,2100,ssp585
-77.95775,143.75,8.137,2100,ssp585
-77.95775,153.75,8.142,2100,ssp585
-77.95775,163.75,7.099,2100,ssp585
-77.95775,173.75,8.195,2100,ssp585
-77.95775,183.75,8.951,2100,ssp585
-77.95775,193.75,10.061,2100,ssp585
-77.95775,203.75,9.335,2100,ssp585
-77.95775,213.75,7.771,2100,ssp585
-77.95775,223.75,7.276,2100,ssp585
-77.95775,233.75,7.334,2100,ssp585
-77.95775,243.75,7.582,2100,ssp585
-77.95775,253.75,7.398,2100,ssp585
-77.95775,263.75,7.378,2100,ssp585
-77.95775,273.75,7.471,2100,ssp585
-77.95775,283.75,8.438,2100,ssp585
-77.95775,293.75,8.959,2100,ssp585
-77.95775,303.75,9.076,2100,ssp585
-77.95775,313.75,8.191,2100,ssp585
-77.95775,323.75,8.414,2100,ssp585
-77.95775,333.75,7.05,2100,ssp585
-77.95775,343.75,6.896,2100,ssp585
-77.95775,353.75,7.492,2100,ssp585
-72.88733,3.75,7.107,2100,ssp585
-72.88733,13.75,7.16,2100,ssp585
-72.88733,23.75,7.12,2100,ssp585
-72.88733,33.75,7.185,2100,ssp585
-72.88733,43.75,7.501,2100,ssp585
-72.88733,53.75,7.331,2100,ssp585
-72.88733,63.75,6.765,2100,ssp585
-72.88733,73.75,6.4,2100,ssp585
-72.88733,83.75,5.999,2100,ssp585
-72.88733,93.75,6.336,2100,ssp585
-72.88733,103.75,7.132,2100,ssp585
-72.88733,113.75,7.636,2100,ssp585
-72.88733,123.75,7.51,2100,ssp585
-72.88733,133.75,7.095,2100,ssp585
-72.88733,143.75,7.628,2100,ssp585
-72.88733,153.75,7.846,2100,ssp585
-72.88733,163.75,6.684,2100,ssp585
-72.88733,173.75,6.634,2100,ssp585
-72.88733,183.75,7.386,2100,ssp585
-72.88733,193.75,8.894,2100,ssp585
-72.88733,203.75,9.383,2100,ssp585
-72.88733,213.75,9.555,2100,ssp585
-72.88733,223.75,9.038,2100,ssp585
-72.88733,233.75,8.412,2100,ssp585
-72.88733,243.75,7.844,2100,ssp585
-72.88733,253.75,7.24,2100,ssp585
-72.88733,263.75,6.912,2100,ssp585
-72.88733,273.75,6.694,2100,ssp585
-72.88733,283.75,6.875,2100,ssp585
-72.88733,293.75,6.541,2100,ssp585
-72.88733,303.75,8.081,2100,ssp585
-72.88733,313.75,9.237,2100,ssp585
-72.88733,323.75,9.376,2100,ssp585
-72.88733,333.75,9.106,2100,ssp585
-72.88733,343.75,7.659,2100,ssp585
-72.88733,353.75,6.638,2100,ssp585
-67.8169,3.75,8.553,2100,ssp585
-67.8169,13.75,7.86,2100,ssp585
-67.8169,23.75,7.886,2100,ssp585
-67.8169,33.75,7.444,2100,ssp585
-67.8169,43.75,6.485,2100,ssp585
-67.8169,53.75,6.294,2100,ssp585
-67.8169,63.75,5.864,2100,ssp585
-67.8169,73.75,6.541,2100,ssp585
-67.8169,83.75,5.396,2100,ssp585
-67.8169,93.75,5.047,2100,ssp585
-67.8169,103.75,5.372,2100,ssp585
-67.8169,113.75,6.165,2100,ssp585
-67.8169,123.75,6.258,2100,ssp585
-67.8169,133.75,6.517,2100,ssp585
-67.8169,143.75,6.629,2100,ssp585
-67.8169,153.75,6.721,2100,ssp585
-67.8169,163.75,5.885,2100,ssp585
-67.8169,173.75,5.551,2100,ssp585
-67.8169,183.75,5.608,2100,ssp585
-67.8169,193.75,5.973,2100,ssp585
-67.8169,203.75,6.043,2100,ssp585
-67.8169,213.75,6.495,2100,ssp585
-67.8169,223.75,6.512,2100,ssp585
-67.8169,233.75,6.915,2100,ssp585
-67.8169,243.75,7.52,2100,ssp585
-67.8169,253.75,7.904,2100,ssp585
-67.8169,263.75,7.915,2100,ssp585
-67.8169,273.75,7.722,2100,ssp585
-67.8169,283.75,7.712,2100,ssp585
-67.8169,293.75,6.547,2100,ssp585
-67.8169,303.75,7.796,2100,ssp585
-67.8169,313.75,8.728,2100,ssp585
-67.8169,323.75,8.755,2100,ssp585
-67.8169,333.75,8.6,2100,ssp585
-67.8169,343.75,8.323,2100,ssp585
-67.8169,353.75,8.333,2100,ssp585
-62.746475,3.75,7.689,2100,ssp585
-62.746475,13.75,7.385,2100,ssp585
-62.746475,23.75,6.942,2100,ssp585
-62.746475,33.75,6.435,2100,ssp585
-62.746475,43.75,6.033,2100,ssp585
-62.746475,53.75,5.986,2100,ssp585
-62.746475,63.75,6.978,2100,ssp585
-62.746475,73.75,6.67,2100,ssp585
-62.746475,83.75,5.867,2100,ssp585
-62.746475,93.75,6.717,2100,ssp585
-62.746475,103.75,7.092,2100,ssp585
-62.746475,113.75,7.15,2100,ssp585
-62.746475,123.75,6.189,2100,ssp585
-62.746475,133.75,5.679,2100,ssp585
-62.746475,143.75,5.923,2100,ssp585
-62.746475,153.75,5.326,2100,ssp585
-62.746475,163.75,4.59,2100,ssp585
-62.746475,173.75,4.653,2100,ssp585
-62.746475,183.75,3.651,2100,ssp585
-62.746475,193.75,3.203,2100,ssp585
-62.746475,203.75,3.233,2100,ssp585
-62.746475,213.75,3.187,2100,ssp585
-62.746475,223.75,3.253,2100,ssp585
-62.746475,233.75,3.476,2100,ssp585
-62.746475,243.75,4.041,2100,ssp585
-62.746475,253.75,4.689,2100,ssp585
-62.746475,263.75,5.265,2100,ssp585
-62.746475,273.75,5.749,2100,ssp585
-62.746475,283.75,6.183,2100,ssp585
-62.746475,293.75,5.756,2100,ssp585
-62.746475,303.75,5.592,2100,ssp585
-62.746475,313.75,6.552,2100,ssp585
-62.746475,323.75,7.101,2100,ssp585
-62.746475,333.75,7.331,2100,ssp585
-62.746475,343.75,7.288,2100,ssp585
-62.746475,353.75,7.572,2100,ssp585
-57.676056,3.75,5.22,2100,ssp585
-57.676056,13.75,4.998,2100,ssp585
-57.676056,23.75,4.54,2100,ssp585
-57.676056,33.75,4.274,2100,ssp585
-57.676056,43.75,4.292,2100,ssp585
-57.676056,53.75,4.402,2100,ssp585
-57.676056,63.75,4.713,2100,ssp585
-57.676056,73.75,5.144,2100,ssp585
-57.676056,83.75,4.877,2100,ssp585
-57.676056,93.75,4.679,2100,ssp585
-57.676056,103.75,4.205,2100,ssp585
-57.676056,113.75,3.946,2100,ssp585
-57.676056,123.75,3.735,2100,ssp585
-57.676056,133.75,3.645,2100,ssp585
-57.676056,143.75,3.993,2100,ssp585
-57.676056,153.75,4.494,2100,ssp585
-57.676056,163.75,4.224,2100,ssp585
-57.676056,173.75,3.849,2100,ssp585
-57.676056,183.75,3.448,2100,ssp585
-57.676056,193.75,2.804,2100,ssp585
-57.676056,203.75,1.875,2100,ssp585
-57.676056,213.75,1.89,2100,ssp585
-57.676056,223.75,2.32,2100,ssp585
-57.676056,233.75,2.833,2100,ssp585
-57.676056,243.75,3.21,2100,ssp585
-57.676056,253.75,3.523,2100,ssp585
-57.676056,263.75,3.928,2100,ssp585
-57.676056,273.75,4.108,2100,ssp585
-57.676056,283.75,4.018,2100,ssp585
-57.676056,293.75,4.164,2100,ssp585
-57.676056,303.75,4.909,2100,ssp585
-57.676056,313.75,5.084,2100,ssp585
-57.676056,323.75,5.178,2100,ssp585
-57.676056,333.75,5.409,2100,ssp585
-57.676056,343.75,5.404,2100,ssp585
-57.676056,353.75,5.288,2100,ssp585
-52.605633,3.75,3.768,2100,ssp585
-52.605633,13.75,3.695,2100,ssp585
-52.605633,23.75,3.568,2100,ssp585
-52.605633,33.75,3.616,2100,ssp585
-52.605633,43.75,3.746,2100,ssp585
-52.605633,53.75,3.934,2100,ssp585
-52.605633,63.75,4.078,2100,ssp585
-52.605633,73.75,4.164,2100,ssp585
-52.605633,83.75,4.198,2100,ssp585
-52.605633,93.75,4.059,2100,ssp585
-52.605633,103.75,3.814,2100,ssp585
-52.605633,113.75,3.473,2100,ssp585
-52.605633,123.75,3.269,2100,ssp585
-52.605633,133.75,3.18,2100,ssp585
-52.605633,143.75,3.467,2100,ssp585
-52.605633,153.75,3.72,2100,ssp585
-52.605633,163.75,3.628,2100,ssp585
-52.605633,173.75,3.679,2100,ssp585
-52.605633,183.75,3.738,2100,ssp585
-52.605633,193.75,3.367,2100,ssp585
-52.605633,203.75,2.718,2100,ssp585
-52.605633,213.75,2.887,2100,ssp585
-52.605633,223.75,2.946,2100,ssp585
-52.605633,233.75,3.186,2100,ssp585
-52.605633,243.75,3.312,2100,ssp585
-52.605633,253.75,3.465,2100,ssp585
-52.605633,263.75,3.736,2100,ssp585
-52.605633,273.75,3.842,2100,ssp585
-52.605633,283.75,3.8,2100,ssp585
-52.605633,293.75,4.296,2100,ssp585
-52.605633,303.75,3.849,2100,ssp585
-52.605633,313.75,4.183,2100,ssp585
-52.605633,323.75,4.467,2100,ssp585
-52.605633,333.75,4.35,2100,ssp585
-52.605633,343.75,4.141,2100,ssp585
-52.605633,353.75,3.934,2100,ssp585
-47.535213,3.75,3.785,2100,ssp585
-47.535213,13.75,3.759,2100,ssp585
-47.535213,23.75,3.637,2100,ssp585
-47.535213,33.75,3.801,2100,ssp585
-47.535213,43.75,4.091,2100,ssp585
-47.535213,53.75,4.283,2100,ssp585
-47.535213,63.75,4.161,2100,ssp585
-47.535213,73.75,4.087,2100,ssp585
-47.535213,83.75,3.875,2100,ssp585
-47.535213,93.75,3.75,2100,ssp585
-47.535213,103.75,3.719,2100,ssp585
-47.535213,113.75,3.486,2100,ssp585
-47.535213,123.75,3.203,2100,ssp585
-47.535213,133.75,3.08,2100,ssp585
-47.535213,143.75,3.27,2100,ssp585
-47.535213,153.75,3.774,2100,ssp585
-47.535213,163.75,3.823,2100,ssp585
-47.535213,173.75,3.949,2100,ssp585
-47.535213,183.75,4.28,2100,ssp585
-47.535213,193.75,3.902,2100,ssp585
-47.535213,203.75,3.826,2100,ssp585
-47.535213,213.75,4.084,2100,ssp585
-47.535213,223.75,3.695,2100,ssp585
-47.535213,233.75,3.537,2100,ssp585
-47.535213,243.75,3.583,2100,ssp585
-47.535213,253.75,3.723,2100,ssp585
-47.535213,263.75,3.833,2100,ssp585
-47.535213,273.75,3.892,2100,ssp585
-47.535213,283.75,4.296,2100,ssp585
-47.535213,293.75,5.184,2100,ssp585
-47.535213,303.75,4.074,2100,ssp585
-47.535213,313.75,4.578,2100,ssp585
-47.535213,323.75,4.788,2100,ssp585
-47.535213,333.75,4.614,2100,ssp585
-47.535213,343.75,4.181,2100,ssp585
-47.535213,353.75,3.914,2100,ssp585
-42.46479,3.75,3.944,2100,ssp585
-42.46479,13.75,3.679,2100,ssp585
-42.46479,23.75,3.515,2100,ssp585
-42.46479,33.75,3.898,2100,ssp585
-42.46479,43.75,4.152,2100,ssp585
-42.46479,53.75,3.969,2100,ssp585
-42.46479,63.75,3.814,2100,ssp585
-42.46479,73.75,3.786,2100,ssp585
-42.46479,83.75,3.699,2100,ssp585
-42.46479,93.75,3.618,2100,ssp585
-42.46479,103.75,3.645,2100,ssp585
-42.46479,113.75,3.5,2100,ssp585
-42.46479,123.75,3.258,2100,ssp585
-42.46479,133.75,3.094,2100,ssp585
-42.46479,143.75,3.446,2100,ssp585
-42.46479,153.75,5.067,2100,ssp585
-42.46479,163.75,4.398,2100,ssp585
-42.46479,173.75,5.017,2100,ssp585
-42.46479,183.75,4.945,2100,ssp585
-42.46479,193.75,4.721,2100,ssp585
-42.46479,203.75,4.638,2100,ssp585
-42.46479,213.75,4.351,2100,ssp585
-42.46479,223.75,3.928,2100,ssp585
-42.46479,233.75,3.723,2100,ssp585
-42.46479,243.75,3.738,2100,ssp585
-42.46479,253.75,4.074,2100,ssp585
-42.46479,263.75,4.22,2100,ssp585
-42.46479,273.75,4.178,2100,ssp585
-42.46479,283.75,4.353,2100,ssp585
-42.46479,293.75,5.666,2100,ssp585
-42.46479,303.75,5.526,2100,ssp585
-42.46479,313.75,5.352,2100,ssp585
-42.46479,323.75,5.268,2100,ssp585
-42.46479,333.75,5.271,2100,ssp585
-42.46479,343.75,5.077,2100,ssp585
-42.46479,353.75,4.32,2100,ssp585
-37.394363,3.75,3.692,2100,ssp585
-37.394363,13.75,3.494,2100,ssp585
-37.394363,23.75,3.615,2100,ssp585
-37.394363,33.75,3.347,2100,ssp585
-37.394363,43.75,3.527,2100,ssp585
-37.394363,53.75,3.403,2100,ssp585
-37.394363,63.75,3.448,2100,ssp585
-37.394363,73.75,3.695,2100,ssp585
-37.394363,83.75,3.935,2100,ssp585
-37.394363,93.75,4.281,2100,ssp585
-37.394363,103.75,4.14,2100,ssp585
-37.394363,113.75,3.507,2100,ssp585
-37.394363,123.75,3.398,2100,ssp585
-37.394363,133.75,3.178,2100,ssp585
-37.394363,143.75,4.717,2100,ssp585
-37.394363,153.75,5.514,2100,ssp585
-37.394363,163.75,5.015,2100,ssp585
-37.394363,173.75,5.515,2100,ssp585
-37.394363,183.75,5.047,2100,ssp585
-37.394363,193.75,5.006,2100,ssp585
-37.394363,203.75,4.843,2100,ssp585
-37.394363,213.75,4.611,2100,ssp585
-37.394363,223.75,4.183,2100,ssp585
-37.394363,233.75,3.943,2100,ssp585
-37.394363,243.75,4.007,2100,ssp585
-37.394363,253.75,4.3,2100,ssp585
-37.394363,263.75,4.455,2100,ssp585
-37.394363,273.75,4.196,2100,ssp585
-37.394363,283.75,3.777,2100,ssp585
-37.394363,293.75,5.755,2100,ssp585
-37.394363,303.75,5.254,2100,ssp585
-37.394363,313.75,4.642,2100,ssp585
-37.394363,323.75,5.021,2100,ssp585
-37.394363,333.75,5.076,2100,ssp585
-37.394363,343.75,4.624,2100,ssp585
-37.394363,353.75,4.007,2100,ssp585
-32.323944,3.75,3.381,2100,ssp585
-32.323944,13.75,3.455,2100,ssp585
-32.323944,23.75,6.515,2100,ssp585
-32.323944,33.75,4.414,2100,ssp585
-32.323944,43.75,4.598,2100,ssp585
-32.323944,53.75,4.319,2100,ssp585
-32.323944,63.75,4.221,2100,ssp585
-32.323944,73.75,4.089,2100,ssp585
-32.323944,83.75,4.265,2100,ssp585
-32.323944,93.75,4.503,2100,ssp585
-32.323944,103.75,3.931,2100,ssp585
-32.323944,113.75,4.378,2100,ssp585
-32.323944,123.75,5.076,2100,ssp585
-32.323944,133.75,4.72,2100,ssp585
-32.323944,143.75,6.904,2100,ssp585
-32.323944,153.75,5.41,2100,ssp585
-32.323944,163.75,4.716,2100,ssp585
-32.323944,173.75,5.244,2100,ssp585
-32.323944,183.75,5.305,2100,ssp585
-32.323944,193.75,5.287,2100,ssp585
-32.323944,203.75,5.011,2100,ssp585
-32.323944,213.75,4.603,2100,ssp585
-32.323944,223.75,4.212,2100,ssp585
-32.323944,233.75,3.981,2100,ssp585
-32.323944,243.75,4.007,2100,ssp585
-32.323944,253.75,4.1,2100,ssp585
-32.323944,263.75,4.09,2100,ssp585
-32.323944,273.75,3.679,2100,ssp585
-32.323944,283.75,3.314,2100,ssp585
-32.323944,293.75,5.768,2100,ssp585
-32.323944,303.75,5.693,2100,ssp585
-32.323944,313.75,4.741,2100,ssp585
-32.323944,323.75,4.825,2100,ssp585
-32.323944,333.75,4.798,2100,ssp585
-32.323944,343.75,4.057,2100,ssp585
-32.323944,353.75,3.481,2100,ssp585
-27.253521,3.75,3.332,2100,ssp585
-27.253521,13.75,4.548,2100,ssp585
-27.253521,23.75,8.314,2100,ssp585
-27.253521,33.75,6.198,2100,ssp585
-27.253521,43.75,5.244,2100,ssp585
-27.253521,53.75,4.85,2100,ssp585
-27.253521,63.75,4.511,2100,ssp585
-27.253521,73.75,4.323,2100,ssp585
-27.253521,83.75,4.429,2100,ssp585
-27.253521,93.75,4.364,2100,ssp585
-27.253521,103.75,4.035,2100,ssp585
-27.253521,113.75,5.797,2100,ssp585
-27.253521,123.75,8.149,2100,ssp585
-27.253521,133.75,7.236,2100,ssp585
-27.253521,143.75,8.226,2100,ssp585
-27.253521,153.75,5.726,2100,ssp585
-27.253521,163.75,5.016,2100,ssp585
-27.253521,173.75,5.626,2100,ssp585
-27.253521,183.75,5.605,2100,ssp585
-27.253521,193.75,5.234,2100,ssp585
-27.253521,203.75,4.761,2100,ssp585
-27.253521,213.75,4.185,2100,ssp585
-27.253521,223.75,3.762,2100,ssp585
-27.253521,233.75,3.583,2100,ssp585
-27.253521,243.75,3.743,2100,ssp585
-27.253521,253.75,3.792,2100,ssp585
-27.253521,263.75,3.536,2100,ssp585
-27.253521,273.75,3.233,2100,ssp585
-27.253521,283.75,3.237,2100,ssp585
-27.253521,293.75,6.655,2100,ssp585
-27.253521,303.75,6.851,2100,ssp585
-27.253521,313.75,4.899,2100,ssp585
-27.253521,323.75,4.456,2100,ssp585
-27.253521,333.75,4.199,2100,ssp585
-27.253521,343.75,3.332,2100,ssp585
-27.253521,353.75,3.14,2100,ssp585
-22.1831,3.75,3.54,2100,ssp585
-22.1831,13.75,5.76,2100,ssp585
-22.1831,23.75,8.269,2100,ssp585
-22.1831,33.75,6.526,2100,ssp585
-22.1831,43.75,6.192,2100,ssp585
-22.1831,53.75,4.539,2100,ssp585
-22.1831,63.75,4.557,2100,ssp585
-22.1831,73.75,4.719,2100,ssp585
-22.1831,83.75,4.892,2100,ssp585
-22.1831,93.75,4.757,2100,ssp585
-22.1831,103.75,4.575,2100,ssp585
-22.1831,113.75,5.936,2100,ssp585
-22.1831,123.75,8.619,2100,ssp585
-22.1831,133.75,8.178,2100,ssp585
-22.1831,143.75,7.983,2100,ssp585
-22.1831,153.75,5.148,2100,ssp585
-22.1831,163.75,5.447,2100,ssp585
-22.1831,173.75,5.636,2100,ssp585
-22.1831,183.75,5.198,2100,ssp585
-22.1831,193.75,4.629,2100,ssp585
-22.1831,203.75,4.139,2100,ssp585
-22.1831,213.75,3.679,2100,ssp585
-22.1831,223.75,3.576,2100,ssp585
-22.1831,233.75,3.647,2100,ssp585
-22.1831,243.75,3.564,2100,ssp585
-22.1831,253.75,3.419,2100,ssp585
-22.1831,263.75,3.377,2100,ssp585
-22.1831,273.75,3.124,2100,ssp585
-22.1831,283.75,3.636,2100,ssp585
-22.1831,293.75,7.65,2100,ssp585
-22.1831,303.75,8.141,2100,ssp585
-22.1831,313.75,6.679,2100,ssp585
-22.1831,323.75,3.68,2100,ssp585
-22.1831,333.75,3.134,2100,ssp585
-22.1831,343.75,2.815,2100,ssp585
-22.1831,353.75,3.104,2100,ssp585
-17.112675,3.75,4.369,2100,ssp585
-17.112675,13.75,6.664,2100,ssp585
-17.112675,23.75,8.121,2100,ssp585
-17.112675,33.75,7.079,2100,ssp585
-17.112675,43.75,5.838,2100,ssp585
-17.112675,53.75,4.728,2100,ssp585
-17.112675,63.75,4.936,2100,ssp585
-17.112675,73.75,5.157,2100,ssp585
-17.112675,83.75,5.241,2100,ssp585
-17.112675,93.75,5.154,2100,ssp585
-17.112675,103.75,5.098,2100,ssp585
-17.112675,113.75,5.416,2100,ssp585
-17.112675,123.75,6.827,2100,ssp585
-17.112675,133.75,7.196,2100,ssp585
-17.112675,143.75,6.149,2100,ssp585
